sensor_name,device_id,longName,description,serialNumber,manufacturer,model,citation,companyName,name
releaser,9608,DEPAS_K_MT_562_051161_Kxxx,Kxxx,051161,KUM_Umwelt_und_Meerestechnik_Kiel_GmbH,K-MT_562,https://hdl.handle.net/10013/sensor.612df934-7149-49c6-ba97-93a12538dd21,"Alfred Wegener Institute, Helmholtz Centre for Polar and Marine Research",Louis Ulmer
releaser,9612,DEPAS_K_MT_562_051165_Kxxx,Kxxx,051165,KUM_Umwelt_und_Meerestechnik_Kiel_GmbH,K-MT_562,https://hdl.handle.net/10013/sensor.9873d02f-d256-4e41-bbf5-c686b6e2dfea,"Alfred Wegener Institute, Helmholtz Centre for Polar and Marine Research",Louis Ulmer
releaser,9618,DEPAS_K_MT_562_051273_Karessa,Karessa,051273,KUM_Umwelt_und_Meerestechnik_Kiel_GmbH,K-MT_562,https://hdl.handle.net/10013/sensor.35867bbb-8f14-42f5-9789-f55bd4424b5c,"Alfred Wegener Institute, Helmholtz Centre for Polar and Marine Research",Louis Ulmer
releaser,9670,DEPAS_K_MT_562_0608137_Liawin,Liawin,0608137,KUM_Umwelt_und_Meerestechnik_Kiel_GmbH,K-MT_562,https://hdl.handle.net/10013/sensor.311d8a6d-b27c-4a99-b569-007d15a84687,"Alfred Wegener Institute, Helmholtz Centre for Polar and Marine Research",Louis Ulmer
releaser,6648,RT2500S,,822,IXBLUE,,https://hdl.handle.net/10013/sensor.1822420b-e14b-476e-8e4c-d1c3b88c8f4b,"Alfred Wegener Institute, Helmholtz Centre for Polar and Marine Research",Jutta Vernaleken
releaser,6651,RT2500S,,970,IXBLUE,,https://hdl.handle.net/10013/sensor.186fd10a-2cd7-4fad-a2da-8d6c73c529a7,"Alfred Wegener Institute, Helmholtz Centre for Polar and Marine Research",Jutta Vernaleken
releaser,6659,RT2500S,,806,IXBLUE,,https://hdl.handle.net/10013/sensor.b02644f4-72f4-4d0c-8ff8-b5a417fb6588,"Alfred Wegener Institute, Helmholtz Centre for Polar and Marine Research",Jutta Vernaleken
releaser,9642,DEPAS_K_MT_562_0606109_Kxxx,Kxxx,0606109,KUM_Umwelt_und_Meerestechnik_Kiel_GmbH,K-MT_562,https://hdl.handle.net/10013/sensor.96adf50d-7245-4573-85de-97260931af70,"Alfred Wegener Institute, Helmholtz Centre for Polar and Marine Research",Louis Ulmer
releaser,9645,DEPAS_K_MT_562_0606112_Lach,Lach,0606112,KUM_Umwelt_und_Meerestechnik_Kiel_GmbH,K-MT_562,https://hdl.handle.net/10013/sensor.2033d991-391e-4f48-9b6b-bbfacc4367a9,"Alfred Wegener Institute, Helmholtz Centre for Polar and Marine Research",Louis Ulmer
releaser,9647,DEPAS_K_MT_562_0606114_Kevin,Kevin,0606114,KUM_Umwelt_und_Meerestechnik_Kiel_GmbH,K-MT_562,https://hdl.handle.net/10013/sensor.7f5f70d0-7acb-44b3-940a-b60607d557cc,"Alfred Wegener Institute, Helmholtz Centre for Polar and Marine Research",Louis Ulmer
releaser,9651,DEPAS_K_MT_562_0606118_Kadir,Kadir,0606118,KUM_Umwelt_und_Meerestechnik_Kiel_GmbH,K-MT_562,https://hdl.handle.net/10013/sensor.4f5c730c-6e4a-4989-a8a9-8294d9ead9c1,"Alfred Wegener Institute, Helmholtz Centre for Polar and Marine Research",Louis Ulmer
releaser,9621,DEPAS_K_MT_562_060277_Laurence,Laurence,060277,KUM_Umwelt_und_Meerestechnik_Kiel_GmbH,K-MT_562,https://hdl.handle.net/10013/sensor.09171d6f-cdf9-4964-8f96-a648367078e2,"Alfred Wegener Institute, Helmholtz Centre for Polar and Marine Research",Louis Ulmer
releaser,9622,DEPAS_K_MT_562_060278_Kxxx,Kxxx,060278,KUM_Umwelt_und_Meerestechnik_Kiel_GmbH,K-MT_562,https://hdl.handle.net/10013/sensor.e2d2dcfe-2f55-4048-96fc-493816542018,"Alfred Wegener Institute, Helmholtz Centre for Polar and Marine Research",Louis Ulmer
releaser,9636,DEPAS_K_MT_562_0606103_Keon,Keon,0606103,KUM_Umwelt_und_Meerestechnik_Kiel_GmbH,K-MT_562,https://hdl.handle.net/10013/sensor.5e7612d4-9c09-4a4f-a6ba-d5f4aa3c3508,"Alfred Wegener Institute, Helmholtz Centre for Polar and Marine Research",Louis Ulmer
releaser,6652,RT2500S,,971,IXBLUE,,https://hdl.handle.net/10013/sensor.ce0ed264-d737-4bbc-b8aa-9c7896cc7c93,"Alfred Wegener Institute, Helmholtz Centre for Polar and Marine Research",Jutta Vernaleken
releaser,6655,RT2500S,,969,IXBLUE,,https://hdl.handle.net/10013/sensor.14091817-a850-4b61-89ba-c4044946f4e5,"Alfred Wegener Institute, Helmholtz Centre for Polar and Marine Research",Jutta Vernaleken
releaser,9699,DEPAS_K_MT_562_1604350_Kaethe,Kaethe,1604350,KUM_Umwelt_und_Meerestechnik_Kiel_GmbH,K-MT_562,https://hdl.handle.net/10013/sensor.4d040845-61c3-4b29-b4e3-860d0eb3e0bc,"Alfred Wegener Institute, Helmholtz Centre for Polar and Marine Research",Louis Ulmer
releaser,9700,DEPAS_K_MT_562_1604351_Kunigunde,Kunigunde,1604351,KUM_Umwelt_und_Meerestechnik_Kiel_GmbH,K-MT_562,https://hdl.handle.net/10013/sensor.2d16be36-07cd-41d9-8274-425ea178a3eb,"Alfred Wegener Institute, Helmholtz Centre for Polar and Marine Research",Louis Ulmer
releaser,9703,DEPAS_K_MT_562_1612359_Kai,Kai,1612359,KUM_Umwelt_und_Meerestechnik_Kiel_GmbH,K-MT_562,https://hdl.handle.net/10013/sensor.173a69db-3d2d-47c7-a515-51791c54e9c8,"Alfred Wegener Institute, Helmholtz Centre for Polar and Marine Research",Louis Ulmer
releaser,9712,DEPAS_K_MT_562_1708375_Klaus,Klaus,1708375,KUM_Umwelt_und_Meerestechnik_Kiel_GmbH,K-MT_562,https://hdl.handle.net/10013/sensor.d878b8a5-eb52-45f6-a232-40340afe1eb1,"Alfred Wegener Institute, Helmholtz Centre for Polar and Marine Research",Louis Ulmer
releaser,9715,DEPAS_K_MT_562_2004489_Lothar,Lothar,2004489,KUM_Umwelt_und_Meerestechnik_Kiel_GmbH,K-MT_562,https://hdl.handle.net/10013/sensor.4c21eefb-3aab-4f0c-95f1-c8e77c048dd4,"Alfred Wegener Institute, Helmholtz Centre for Polar and Marine Research",Louis Ulmer
releaser,9659,DEPAS_K_MT_562_0606126_Koko,Koko,0606126,KUM_Umwelt_und_Meerestechnik_Kiel_GmbH,K-MT_562,https://hdl.handle.net/10013/sensor.6eface01-0f9b-47f2-8198-30cbf509d476,"Alfred Wegener Institute, Helmholtz Centre for Polar and Marine Research",Louis Ulmer
releaser,9660,DEPAS_K_MT_562_0606127_Lalita,Lalita,0606127,KUM_Umwelt_und_Meerestechnik_Kiel_GmbH,K-MT_562,https://hdl.handle.net/10013/sensor.4f0e5483-58ee-45d5-b8e4-98c0385f0d00,"Alfred Wegener Institute, Helmholtz Centre for Polar and Marine Research",Louis Ulmer
releaser,9661,DEPAS_K_MT_562_0606128_Lambert,Lambert,0606128,KUM_Umwelt_und_Meerestechnik_Kiel_GmbH,K-MT_562,https://hdl.handle.net/10013/sensor.f81a586d-7af7-4092-aff1-9b6b9d962c78,"Alfred Wegener Institute, Helmholtz Centre for Polar and Marine Research",Louis Ulmer
releaser,9669,DEPAS_K_MT_562_0608136_Karina,Karina,0608136,KUM_Umwelt_und_Meerestechnik_Kiel_GmbH,K-MT_562,https://hdl.handle.net/10013/sensor.9cfec86e-a7f5-4c51-ad4f-0b7960302ef2,"Alfred Wegener Institute, Helmholtz Centre for Polar and Marine Research",Louis Ulmer
releaser,9678,DEPAS_K_MT_562_0803168_Libby,Libby,0803168,KUM_Umwelt_und_Meerestechnik_Kiel_GmbH,K-MT_562,https://hdl.handle.net/10013/sensor.71c131e6-f959-45fd-bb98-52aa1cffbfeb,"Alfred Wegener Institute, Helmholtz Centre for Polar and Marine Research",Louis Ulmer
releaser,9601,DEPAS_K_MT_562_051154_Laim,Laim,051154,KUM_Umwelt_und_Meerestechnik_Kiel_GmbH,K-MT_562,https://hdl.handle.net/10013/sensor.2f14268b-d45f-44ae-ba82-8032b41e1782,"Alfred Wegener Institute, Helmholtz Centre for Polar and Marine Research",Louis Ulmer
releaser,9602,DEPAS_K_MT_562_051155_Kitty,Kitty,051155,KUM_Umwelt_und_Meerestechnik_Kiel_GmbH,K-MT_562,https://hdl.handle.net/10013/sensor.e0b8e087-1668-4ad2-a199-f14557d02628,"Alfred Wegener Institute, Helmholtz Centre for Polar and Marine Research",Louis Ulmer
releaser,9603,DEPAS_K_MT_562_051156_Kadmus,Kadmus,051156,KUM_Umwelt_und_Meerestechnik_Kiel_GmbH,K-MT_562,https://hdl.handle.net/10013/sensor.ac3c4a0c-0b6a-40c0-8bdc-cf741a633207,"Alfred Wegener Institute, Helmholtz Centre for Polar and Marine Research",Louis Ulmer
releaser,9604,DEPAS_K_MT_562_051157_Kilian,Kilian,051157,KUM_Umwelt_und_Meerestechnik_Kiel_GmbH,K-MT_562,https://hdl.handle.net/10013/sensor.65b5aaaa-16d9-4155-b6fd-df2b71861797,"Alfred Wegener Institute, Helmholtz Centre for Polar and Marine Research",Louis Ulmer
releaser,9619,DEPAS_K_MT_562_060275_Karol,Karol,060275,KUM_Umwelt_und_Meerestechnik_Kiel_GmbH,K-MT_562,https://hdl.handle.net/10013/sensor.35b3d354-f9eb-4726-9bbf-f7d62a2760d6,"Alfred Wegener Institute, Helmholtz Centre for Polar and Marine Research",Louis Ulmer
releaser,9626,DEPAS_K_MT_562_060282_Kedrick,Kedrick,060282,KUM_Umwelt_und_Meerestechnik_Kiel_GmbH,K-MT_562,https://hdl.handle.net/10013/sensor.50aef43c-e0c8-4ff7-b1bf-f50b6a0702c7,"Alfred Wegener Institute, Helmholtz Centre for Polar and Marine Research",Louis Ulmer
releaser,9632,DEPAS_K_MT_562_0606099_Kxxx,Kxxx,0606099,KUM_Umwelt_und_Meerestechnik_Kiel_GmbH,K-MT_562,https://hdl.handle.net/10013/sensor.3b7b9024-3052-4e14-b15a-a4e3f01db83c,"Alfred Wegener Institute, Helmholtz Centre for Polar and Marine Research",Louis Ulmer
releaser,9633,DEPAS_K_MT_562_0606100_Kxxx,Kxxx,0606100,KUM_Umwelt_und_Meerestechnik_Kiel_GmbH,K-MT_562,https://hdl.handle.net/10013/sensor.574eb055-3533-4c13-8f42-8bfa088980ce,"Alfred Wegener Institute, Helmholtz Centre for Polar and Marine Research",Louis Ulmer
releaser,9634,DEPAS_K_MT_562_0606101_Kxxx,Kxxx,0606101,KUM_Umwelt_und_Meerestechnik_Kiel_GmbH,K-MT_562,https://hdl.handle.net/10013/sensor.fb94ddd8-99a3-4c18-9852-fa9ba7eb1729,"Alfred Wegener Institute, Helmholtz Centre for Polar and Marine Research",Louis Ulmer
releaser,9637,DEPAS_K_MT_562_0606104_Layla,Layla,0606104,KUM_Umwelt_und_Meerestechnik_Kiel_GmbH,K-MT_562,https://hdl.handle.net/10013/sensor.8b5cc580-8093-438e-9fb5-de434c90e902,"Alfred Wegener Institute, Helmholtz Centre for Polar and Marine Research",Louis Ulmer
releaser,9643,DEPAS_K_MT_562_0606110_Kxxx,Kxxx,0606110,KUM_Umwelt_und_Meerestechnik_Kiel_GmbH,K-MT_562,https://hdl.handle.net/10013/sensor.51b79c58-59da-4fed-afbe-c17b10f68196,"Alfred Wegener Institute, Helmholtz Centre for Polar and Marine Research",Louis Ulmer
releaser,9650,DEPAS_K_MT_562_0606117_Kxxx,Kxxx,0606117,KUM_Umwelt_und_Meerestechnik_Kiel_GmbH,K-MT_562,https://hdl.handle.net/10013/sensor.972c83fd-4fcb-4343-9e2e-aac71a5643c3,"Alfred Wegener Institute, Helmholtz Centre for Polar and Marine Research",Louis Ulmer
releaser,9657,DEPAS_K_MT_562_0606124_Lali,Lali,0606124,KUM_Umwelt_und_Meerestechnik_Kiel_GmbH,K-MT_562,https://hdl.handle.net/10013/sensor.e4de2589-3f8a-4664-a508-07132b93106f,"Alfred Wegener Institute, Helmholtz Centre for Polar and Marine Research",Louis Ulmer
releaser,9658,DEPAS_K_MT_562_0606125_Lilly,Lilly,0606125,KUM_Umwelt_und_Meerestechnik_Kiel_GmbH,K-MT_562,https://hdl.handle.net/10013/sensor.81536b65-495b-4ab4-b3f9-de5a87e5ae90,"Alfred Wegener Institute, Helmholtz Centre for Polar and Marine Research",Louis Ulmer
releaser,9685,DEPAS_K_MT_562_0912218_Leondra,Leondra,0912218,KUM_Umwelt_und_Meerestechnik_Kiel_GmbH,K-MT_562,https://hdl.handle.net/10013/sensor.6350bc26-4fa0-4378-ba79-faf17b41ad8f,"Alfred Wegener Institute, Helmholtz Centre for Polar and Marine Research",Louis Ulmer
releaser,9692,DEPAS_K_MT_562_0912225_Lexus,Lexus,0912225,KUM_Umwelt_und_Meerestechnik_Kiel_GmbH,K-MT_562,https://hdl.handle.net/10013/sensor.74d2b434-b5d7-4454-a446-c14b93892e61,"Alfred Wegener Institute, Helmholtz Centre for Polar and Marine Research",Louis Ulmer
releaser,9695,DEPAS_K_MT_562_1209275_Kxxx,Kxxx,1209275,KUM_Umwelt_und_Meerestechnik_Kiel_GmbH,K-MT_562,https://hdl.handle.net/10013/sensor.91003470-087c-41f4-93b8-0845dded71b2,"Alfred Wegener Institute, Helmholtz Centre for Polar and Marine Research",Louis Ulmer
releaser,6647,RT2500S,,972,IXBLUE,,https://hdl.handle.net/10013/sensor.8627cc6d-b498-49f9-965e-3613383ef059,"Alfred Wegener Institute, Helmholtz Centre for Polar and Marine Research",Jutta Vernaleken
releaser,6658,RT2500S,,952,IXBLUE,,https://hdl.handle.net/10013/sensor.09f70ae6-cc57-40c3-b08a-8d729daf0030,"Alfred Wegener Institute, Helmholtz Centre for Polar and Marine Research",Jutta Vernaleken
releaser,6660,RT2500S,,820,IXBLUE,,https://hdl.handle.net/10013/sensor.0ab13c53-538e-4504-9530-4a0763dd01e3,"Alfred Wegener Institute, Helmholtz Centre for Polar and Marine Research",Jutta Vernaleken
releaser,9639,DEPAS_K_MT_562_0606106_Lika,Lika,0606106,KUM_Umwelt_und_Meerestechnik_Kiel_GmbH,K-MT_562,https://hdl.handle.net/10013/sensor.8502d1b4-bb60-47c5-8d1e-2b9a653a874f,"Alfred Wegener Institute, Helmholtz Centre for Polar and Marine Research",Louis Ulmer
releaser,9640,DEPAS_K_MT_562_0606107_Lucas,Lucas,0606107,KUM_Umwelt_und_Meerestechnik_Kiel_GmbH,K-MT_562,https://hdl.handle.net/10013/sensor.f6f8dbb3-edf3-41b6-8e5e-56f66791e469,"Alfred Wegener Institute, Helmholtz Centre for Polar and Marine Research",Louis Ulmer
releaser,9644,DEPAS_K_MT_562_0606111_Kxxx,Kxxx,0606111,KUM_Umwelt_und_Meerestechnik_Kiel_GmbH,K-MT_562,https://hdl.handle.net/10013/sensor.ea470e32-f939-4eba-b876-67443824a538,"Alfred Wegener Institute, Helmholtz Centre for Polar and Marine Research",Louis Ulmer
releaser,9646,DEPAS_K_MT_562_0606113_Lupin,Lupin,0606113,KUM_Umwelt_und_Meerestechnik_Kiel_GmbH,K-MT_562,https://hdl.handle.net/10013/sensor.e1d19845-3168-47d7-a357-93c5b123d0cc,"Alfred Wegener Institute, Helmholtz Centre for Polar and Marine Research",Louis Ulmer
releaser,9649,DEPAS_K_MT_562_0606116_Lottie,Lottie,0606116,KUM_Umwelt_und_Meerestechnik_Kiel_GmbH,K-MT_562,https://hdl.handle.net/10013/sensor.257b99cf-eba1-4c5e-937a-6f0fef35832b,"Alfred Wegener Institute, Helmholtz Centre for Polar and Marine Research",Louis Ulmer
releaser,9653,DEPAS_K_MT_562_0606120_Karsten,Karsten,0606120,KUM_Umwelt_und_Meerestechnik_Kiel_GmbH,K-MT_562,https://hdl.handle.net/10013/sensor.aedd6d86-a6fc-4b88-8ff1-4f5c7d2f43fc,"Alfred Wegener Institute, Helmholtz Centre for Polar and Marine Research",Louis Ulmer
releaser,9654,DEPAS_K_MT_562_0606121_Karl,Karl,0606121,KUM_Umwelt_und_Meerestechnik_Kiel_GmbH,K-MT_562,https://hdl.handle.net/10013/sensor.1e6dec40-0749-4299-8bee-556e441104c0,"Alfred Wegener Institute, Helmholtz Centre for Polar and Marine Research",Louis Ulmer
releaser,9702,DEPAS_K_MT_562_1612358_Kordula,Kordula,1612358,KUM_Umwelt_und_Meerestechnik_Kiel_GmbH,K-MT_562,https://hdl.handle.net/10013/sensor.c47aaaa0-d79a-4c43-b430-0bef9abb2655,"Alfred Wegener Institute, Helmholtz Centre for Polar and Marine Research",Louis Ulmer
releaser,9705,DEPAS_K_MT_562_1612361_Kim,Kim,1612361,KUM_Umwelt_und_Meerestechnik_Kiel_GmbH,K-MT_562,https://hdl.handle.net/10013/sensor.518682aa-feb9-4936-99ad-d089dd83dad4,"Alfred Wegener Institute, Helmholtz Centre for Polar and Marine Research",Louis Ulmer
releaser,9708,DEPAS_K_MT_562_1708370_Leonidas,Leonidas,1708370,KUM_Umwelt_und_Meerestechnik_Kiel_GmbH,K-MT_562,https://hdl.handle.net/10013/sensor.665bff55-f05a-4d8c-8943-9934fcd8f17d,"Alfred Wegener Institute, Helmholtz Centre for Polar and Marine Research",Louis Ulmer
releaser,9683,DEPAS_K_MT_562_0912216_Leica,Leica,0912216,KUM_Umwelt_und_Meerestechnik_Kiel_GmbH,K-MT_562,https://hdl.handle.net/10013/sensor.296c98f9-f940-4174-a655-fc4846530ec1,"Alfred Wegener Institute, Helmholtz Centre for Polar and Marine Research",Louis Ulmer
releaser,9662,DEPAS_K_MT_562_0606129_Lamond,Lamond,0606129,KUM_Umwelt_und_Meerestechnik_Kiel_GmbH,K-MT_562,https://hdl.handle.net/10013/sensor.87c1cef6-8e88-4fed-a1fa-c7da42253942,"Alfred Wegener Institute, Helmholtz Centre for Polar and Marine Research",Louis Ulmer
releaser,9663,DEPAS_K_MT_562_0606130_Lana,Lana,0606130,KUM_Umwelt_und_Meerestechnik_Kiel_GmbH,K-MT_562,https://hdl.handle.net/10013/sensor.62efa4ff-c1f7-43d5-934f-28fc4d4d9909,"Alfred Wegener Institute, Helmholtz Centre for Polar and Marine Research",Louis Ulmer
releaser,9674,DEPAS_K_MT_562_0608141_Laucia,Laucia,0608141,KUM_Umwelt_und_Meerestechnik_Kiel_GmbH,K-MT_562,https://hdl.handle.net/10013/sensor.83d1ee03-32c1-4e74-ab6f-ce7836473cca,"Alfred Wegener Institute, Helmholtz Centre for Polar and Marine Research",Louis Ulmer
releaser,9607,DEPAS_K_MT_562_051160_Kaesha,Kaesha,051160,KUM_Umwelt_und_Meerestechnik_Kiel_GmbH,K-MT_562,https://hdl.handle.net/10013/sensor.2b3dc297-f92f-45a4-8e13-309dc88ead48,"Alfred Wegener Institute, Helmholtz Centre for Polar and Marine Research",Louis Ulmer
releaser,9620,DEPAS_K_MT_562_060276_Katerina,Katerina,060276,KUM_Umwelt_und_Meerestechnik_Kiel_GmbH,K-MT_562,https://hdl.handle.net/10013/sensor.e61608d7-4759-4dca-b85a-5b14f251cad1,"Alfred Wegener Institute, Helmholtz Centre for Polar and Marine Research",Louis Ulmer
releaser,9623,DEPAS_K_MT_562_060279_Luise,Luise,060279,KUM_Umwelt_und_Meerestechnik_Kiel_GmbH,K-MT_562,https://hdl.handle.net/10013/sensor.58b06e1b-eb50-452a-a9ac-ca4a03a4e2d2,"Alfred Wegener Institute, Helmholtz Centre for Polar and Marine Research",Louis Ulmer
releaser,9624,DEPAS_K_MT_562_060280_Keane,Keane,060280,KUM_Umwelt_und_Meerestechnik_Kiel_GmbH,K-MT_562,https://hdl.handle.net/10013/sensor.294f414c-159b-4ae1-aad4-642f0bacf77d,"Alfred Wegener Institute, Helmholtz Centre for Polar and Marine Research",Louis Ulmer
releaser,9627,DEPAS_K_MT_562_0606094_Kxxx,Kxxx,0606094,KUM_Umwelt_und_Meerestechnik_Kiel_GmbH,K-MT_562,https://hdl.handle.net/10013/sensor.e46f4c3f-89da-4087-95d7-440f4a1cd323,"Alfred Wegener Institute, Helmholtz Centre for Polar and Marine Research",Louis Ulmer
releaser,9629,DEPAS_K_MT_562_0606096_Larissa,Larissa,0606096,KUM_Umwelt_und_Meerestechnik_Kiel_GmbH,K-MT_562,https://hdl.handle.net/10013/sensor.fc6ad08f-b8ee-476a-bace-2b3b7f59233a,"Alfred Wegener Institute, Helmholtz Centre for Polar and Marine Research",Louis Ulmer
releaser,9630,DEPAS_K_MT_562_0606097_Kelyn,Kelyn,0606097,KUM_Umwelt_und_Meerestechnik_Kiel_GmbH,K-MT_562,https://hdl.handle.net/10013/sensor.f35c714d-2e96-4468-a0d1-4c49343396bd,"Alfred Wegener Institute, Helmholtz Centre for Polar and Marine Research",Louis Ulmer
releaser,9635,DEPAS_K_MT_562_0606102_Kxxx,Kxxx,0606102,KUM_Umwelt_und_Meerestechnik_Kiel_GmbH,K-MT_562,https://hdl.handle.net/10013/sensor.6b8e7ef6-2a41-4af9-b8dc-697908136877,"Alfred Wegener Institute, Helmholtz Centre for Polar and Marine Research",Louis Ulmer
releaser,6654,RT2500S,,968,IXBLUE,,https://hdl.handle.net/10013/sensor.6dc95b31-fa45-4b19-8bde-faa72ae26056,"Alfred Wegener Institute, Helmholtz Centre for Polar and Marine Research",Jutta Vernaleken
releaser,6657,RT2500S,,967,IXBLUE,,https://hdl.handle.net/10013/sensor.dac1d99d-708c-49ac-b8a2-9b3b069c3d85,"Alfred Wegener Institute, Helmholtz Centre for Polar and Marine Research",Jutta Vernaleken
releaser,9599,DEPAS_K_MT_562_051152_Kacey,Kacey,051152,KUM_Umwelt_und_Meerestechnik_Kiel_GmbH,K-MT_562,https://hdl.handle.net/10013/sensor.e5c8a4a1-f0e4-4b8d-ab50-08bc9e9d3f07,"Alfred Wegener Institute, Helmholtz Centre for Polar and Marine Research",Louis Ulmer
releaser,9605,DEPAS_K_MT_562_051158_Lenardo,Lenardo,051158,KUM_Umwelt_und_Meerestechnik_Kiel_GmbH,K-MT_562,https://hdl.handle.net/10013/sensor.7beeefab-caab-446d-b03d-be3443f0991e,"Alfred Wegener Institute, Helmholtz Centre for Polar and Marine Research",Louis Ulmer
releaser,9606,DEPAS_K_MT_562_051159_Leif,Leif,051159,KUM_Umwelt_und_Meerestechnik_Kiel_GmbH,K-MT_562,https://hdl.handle.net/10013/sensor.93d057a4-25b7-4ba2-a2ec-79e6b358f4be,"Alfred Wegener Institute, Helmholtz Centre for Polar and Marine Research",Louis Ulmer
releaser,9610,DEPAS_K_MT_562_051163_Lamar,Lamar,051163,KUM_Umwelt_und_Meerestechnik_Kiel_GmbH,K-MT_562,https://hdl.handle.net/10013/sensor.774de227-1d85-4817-a184-535e908e15d7,"Alfred Wegener Institute, Helmholtz Centre for Polar and Marine Research",Louis Ulmer
releaser,9611,DEPAS_K_MT_562_051164_Kagan,Kagan,051164,KUM_Umwelt_und_Meerestechnik_Kiel_GmbH,K-MT_562,https://hdl.handle.net/10013/sensor.e6d1d56e-0bea-4bc8-99a6-e46d5e00b527,"Alfred Wegener Institute, Helmholtz Centre for Polar and Marine Research",Louis Ulmer
releaser,9613,DEPAS_K_MT_562_051166_Lennon,Lennon,051166,KUM_Umwelt_und_Meerestechnik_Kiel_GmbH,K-MT_562,https://hdl.handle.net/10013/sensor.c060b964-b936-41c9-b553-9a552e56bba3,"Alfred Wegener Institute, Helmholtz Centre for Polar and Marine Research",Louis Ulmer
releaser,9614,DEPAS_K_MT_562_051167_Kxxx,Kxxx,051167,KUM_Umwelt_und_Meerestechnik_Kiel_GmbH,K-MT_562,https://hdl.handle.net/10013/sensor.8fe7503d-aafa-41d2-80e6-bb02cfff5c2f,"Alfred Wegener Institute, Helmholtz Centre for Polar and Marine Research",Louis Ulmer
releaser,9616,DEPAS_K_MT_562_051169_Lollo,Lollo,051169,KUM_Umwelt_und_Meerestechnik_Kiel_GmbH,K-MT_562,https://hdl.handle.net/10013/sensor.9aafb71e-596c-4620-85dc-688f0a8ba752,"Alfred Wegener Institute, Helmholtz Centre for Polar and Marine Research",Louis Ulmer
releaser,9617,DEPAS_K_MT_562_051271_Karel,Karel,051271,KUM_Umwelt_und_Meerestechnik_Kiel_GmbH,K-MT_562,https://hdl.handle.net/10013/sensor.ad6a0a26-b6b5-4af2-8ad2-de5f7ec86e44,"Alfred Wegener Institute, Helmholtz Centre for Polar and Marine Research",Louis Ulmer
releaser,9714,DEPAS_K_MT_562_1909475_Kezia,Kezia,1909475,KUM_Umwelt_und_Meerestechnik_Kiel_GmbH,K-MT_562,https://hdl.handle.net/10013/sensor.b22eb9b3-f4c2-437a-929b-bdf7107faf5f,"Alfred Wegener Institute, Helmholtz Centre for Polar and Marine Research",Louis Ulmer
releaser,9664,DEPAS_K_MT_562_0606131_Liesbeth,Liesbeth,0606131,KUM_Umwelt_und_Meerestechnik_Kiel_GmbH,K-MT_562,https://hdl.handle.net/10013/sensor.62f32d40-5d37-432f-946f-eb3d412f66c1,"Alfred Wegener Institute, Helmholtz Centre for Polar and Marine Research",Louis Ulmer
releaser,9666,DEPAS_K_MT_562_0608133_Lobia,Lobia,0608133,KUM_Umwelt_und_Meerestechnik_Kiel_GmbH,K-MT_562,https://hdl.handle.net/10013/sensor.aaa6eade-6ce9-4788-ac5a-ceafa7450f2a,"Alfred Wegener Institute, Helmholtz Centre for Polar and Marine Research",Louis Ulmer
releaser,9675,DEPAS_K_MT_562_0608142_Laurane,Laurane,0608142,KUM_Umwelt_und_Meerestechnik_Kiel_GmbH,K-MT_562,https://hdl.handle.net/10013/sensor.fb751ec6-aaa4-4b0f-8cb9-93942e4551cc,"Alfred Wegener Institute, Helmholtz Centre for Polar and Marine Research",Louis Ulmer
releaser,9676,DEPAS_K_MT_562_0608143_Laiba,Laiba,0608143,KUM_Umwelt_und_Meerestechnik_Kiel_GmbH,K-MT_562,https://hdl.handle.net/10013/sensor.6974a499-a982-494c-b46f-90288b3caf82,"Alfred Wegener Institute, Helmholtz Centre for Polar and Marine Research",Louis Ulmer
releaser,9680,DEPAS_K_MT_562_0806173_Lilith,Lilith,0806173,KUM_Umwelt_und_Meerestechnik_Kiel_GmbH,K-MT_562,https://hdl.handle.net/10013/sensor.a3cfa552-26bf-46e9-923a-cdc3890ed2ed,"Alfred Wegener Institute, Helmholtz Centre for Polar and Marine Research",Louis Ulmer
